ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,50_50,bad_behaviour_card,ball_recovery_offensive,block_offensive,goalkeeper_shot_saved_off_target,shot_open_goal,shot_saved_off_target,goalkeeper_shot_saved_to_post,injury_stoppage_in_chain,pass_goal_assist,pass_straight,pass_no_touch,clearance_other,pass_miscommunication,shot_saved_to_post,block_deflection,dribble_no_touch,shot_redirect,block_save_block,shot_deflected,player_off_permanent,goalkeeper_success_in_play,shot_follows_dribble,goalkeeper_lost_out,half_start_late_video_start,goalkeeper_lost_in_play,goalkeeper_penalty_saved_to_post,goalkeeper_saved_to_post
,,,,,,,,,,,,,,0.871306,,,,,,,,,,,,,,,,b7e1374a-b652-4e33-af0d-2d57cbee33b9,125,,"[55.7, 6.6]",3754058,2,,True,,,-0.28805545,,Right Foot,,,,"[63.8, 4.2]",Low Pass,,8.448076,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,5,AFC Bournemouth,28,['3b2814fb-99b4-446c-86c3-d90a01f954a8'],8,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:08.317,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.171097,,,,,,,,,,,,,,,,7a0e38e4-7975-48ef-aad6-4d156fc5f498,128,,"[67.2, 4.0]",3754058,2,,,,,-0.042527534,,Left Foot,,,,"[71.9, 3.8]",Ground Pass,,4.704253,Incomplete,,Junior Stanislas,3463.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,5,AFC Bournemouth,28,"['3905be16-7352-4fd4-81fb-ab94e1eca428', 'ce18aee8-ec51-4887-b11e-fe340cf15a72']",12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:12.253,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.232352,,,,,,,,,,,,,,,,e124f484-ae90-4b15-9af5-a72befe51afd,131,,"[63.8, 0.1]",3754058,2,,,,,2.8693373,,,,,,"[24.4, 11.1]",Low Pass,,40.906723,,,Steve Cook,3341.0,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,6,AFC Bournemouth,28,['effdfea2-c3a8-4e3a-96df-002c8bcc105e'],22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:22.033,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.11351,,,,,,,,,,,,,,,,41beaa57-230f-4453-8fd9-a6925005b3f8,134,,"[24.4, 11.1]",3754058,2,,,,,1.5886915,,Right Foot,,,,"[23.6, 55.8]",Ground Pass,,44.707157,,,Simon Francis,3608.0,,True,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,6,AFC Bournemouth,28,['c547d1b7-54f4-41a0-aee2-1831eef398ec'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:25.305,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.8706,,,,,,,,,,,,,,,,b16eee20-1043-4e36-815f-443a826c615d,137,,"[52.0, 55.6]",3754058,2,,,,,1.0745143,,Left Foot,,,,"[64.4, 78.5]",Ground Pass,,26.041697,,,Adam Smith,6409.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Center Back,6,AFC Bournemouth,28,['3827ae79-8517-4b65-8915-55683446c24f'],31,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:31.414,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.962598,,,,,,,,,,,,,,,,5532bdb2-e545-419b-bbd4-63d63c9a489f,140,,"[64.4, 76.5]",3754058,2,,,,,-3.069429,,Right Foot,,,,"[56.1, 75.9]",Ground Pass,,8.321658,,,Dan Gosling,3343.0,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,6,AFC Bournemouth,28,['302a7120-225e-41c7-88fb-c29541adbb7e'],34,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:34.252,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.663732,,,,,,,,,,,,,,,,00feeee6-b7bc-4260-961a-0e093918af0e,143,,"[47.7, 69.7]",3754058,2,,,,,-2.7013326,,Right Foot,,,,"[13.1, 53.4]",Ground Pass,,38.247223,,,Artur Boruc,20074.0,,,,,,1,From Throw In,Dan Gosling,3343.0,Right Center Midfield,6,AFC Bournemouth,28,['aa85ba01-2522-44a9-8357-75d2b5cd155f'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:37.813,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.043054,,,,,,,,,,,,,,,,73bc395e-3fde-47d7-a6ea-6953446f1470,146,,"[12.7, 54.3]",3754058,2,,,,,-1.069783,,Right Foot,,,,"[31.1, 20.7]",Ground Pass,,38.308224,,,Steve Cook,3341.0,,,,,,1,From Throw In,Artur Boruc,20074.0,Goalkeeper,6,AFC Bournemouth,28,['53ef83a7-09a2-43b3-b350-fe3af7f2f9ae'],40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:40.517,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.141489,,,,,,,,,,,,,,,,6a0be624-d942-49c4-8244-b897d762fc0d,150,,"[43.2, 17.7]",3754058,2,,,,,-0.5673633,,Right Foot,,,,"[63.6, 4.7]",Ground Pass,,24.19008,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,6,AFC Bournemouth,28,"['3baecd73-e515-4908-a5bf-dfb277b32547', 'd3004dc7-1f90-4936-95bd-c2e8416933fa']",45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:45.647,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.423586,,,,,,,,,,,,,,,,38b856ec-acc2-4ac2-8ff3-892267f41c68,153,,"[67.6, 5.7]",3754058,2,,,,,0.14396745,,Left Foot,,,,"[101.4, 10.6]",Ground Pass,,34.15333,,,Joshua King,3346.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,6,AFC Bournemouth,28,['0625ca20-9ca4-43b0-b823-dc9d8a69db06'],47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:47.836,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.551411,,,,,,,,,,,,,,,,5dd7b480-c5bf-48cf-980e-e7a0a911e7da,159,,"[107.2, 0.1]",3754058,2,,,,,2.6759167,,,,,,"[87.5, 10.0]",Low Pass,,22.047676,,,Harry Arter,3304.0,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,7,AFC Bournemouth,28,['6eaa21d4-015b-4080-be07-c9974f4172c5'],59,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:59.457,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.873935,,,,,,,,,,,,,,,,072fff30-aa97-438f-917e-c6c185466370,162,,"[90.3, 10.0]",3754058,3,,,,,-0.3281199,,Right Foot,,,,"[99.7, 6.8]",Ground Pass,,9.929753,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Harry Arter,3304.0,Left Center Midfield,7,AFC Bournemouth,28,['b1ba9a2c-22ae-4853-8cb4-82f77ab58499'],3,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:03.484,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.092253,,,,,,,,,,,,,,,,a5baea78-bc2c-4cd7-aee5-1d192c73bc73,166,,"[99.7, 5.9]",3754058,3,,,,,3.0693502,,Left Foot,,,,"[84.5, 7.0]",Ground Pass,,15.239751,,,Harry Arter,3304.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,7,AFC Bournemouth,28,"['299a1599-f780-4b7e-b683-ea7e48169d3b', 'afd7c8be-a177-433c-968a-c5641293f436']",4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:04.810,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.187487,,,,,,,,,,,,,,,,32cfa6b4-d016-41e0-94b3-fc8767e9eb60,169,,"[81.3, 9.2]",3754058,3,,,,,3.0609171,,Left Foot,,,,"[57.8, 11.1]",Ground Pass,,23.576683,,,Steve Cook,3341.0,,,,,,1,From Throw In,Harry Arter,3304.0,Left Center Midfield,7,AFC Bournemouth,28,['2c59028a-38a8-48dd-96c0-c3ba403db42f'],6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:06.987,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.92487,,,,,,,,,,,,,,,,28d8f5be-89b6-4d8c-98ae-bb3038a92e0c,172,,"[57.4, 17.3]",3754058,3,,,,,1.7290367,,Right Foot,,,,"[48.4, 73.7]",Low Pass,,57.11357,,,Adam Smith,6409.0,,True,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,7,AFC Bournemouth,28,['3bb11864-0d9b-4df1-bbe4-d93570167ae2'],10,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:10.529,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.756963,,,,,,,,,,,,,,,,3cce4d05-6e98-4aad-8aee-1d1b1c3d1ff1,175,,"[45.0, 74.4]",3754058,3,,,,,-2.1815224,,Right Foot,,,,"[36.6, 62.4]",Ground Pass,,14.647867,,,Simon Francis,3608.0,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,7,AFC Bournemouth,28,['9d219eb5-d4cb-421d-9ef5-784ff569f955'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:16.092,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.927356,,,,,,,,,,,,,,,,4d1f643e-1496-4073-80d4-ee51357c1e00,178,,"[38.8, 59.6]",3754058,3,,,,,-1.6535217,,Right Foot,,,,"[35.5, 19.8]",Ground Pass,,39.936573,,,Steve Cook,3341.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Center Back,7,AFC Bournemouth,28,['0a5421d8-4453-4be9-8a55-4751facd7b65'],18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:18.907,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.314028,,,,,,,,,,,,,,,,e939f373-7412-433c-980e-7f089588a9f2,181,,"[41.5, 20.3]",3754058,3,,,,,-1.0559115,,Right Foot,,,,"[50.1, 5.1]",Ground Pass,,17.464249,,,Harry Arter,3304.0,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,7,AFC Bournemouth,28,['7b008e56-cd6d-49e2-9988-ca106e32738e'],22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:22.708,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.371053,,,,,,,,,,,,,,,,c9a62461-908b-4b64-af2c-180377dd311f,184,,"[51.8, 5.9]",3754058,3,,,,,0.124973424,,Left Foot,,,,"[91.6, 10.9]",High Pass,,40.112843,,,Junior Stanislas,3463.0,,,,,,1,From Throw In,Harry Arter,3304.0,Left Center Midfield,7,AFC Bournemouth,28,['9ee95bbd-c1df-4212-b736-27df0b983ff6'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:25.749,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.486204,,,,,,,,,,,,,,,,a79df9ab-d509-4b0a-b3ec-eb91fa376f4c,189,,"[21.5, 80.0]",3754058,3,,True,,,-0.34848216,,,,,,"[49.3, 69.9]",High Pass,,29.577864,Incomplete,,,,,,,,Throw-in,1,From Throw In,Danny Simpson,3270.0,Right Back,8,Leicester City,22,['398a53ca-e1b5-46ed-8367-05dac86b97af'],48,,,,,,,,,,,,,,,,,Leicester City,22,00:03:48.499,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.650088,,,,,,,,,,,,,,,,398a53ca-e1b5-46ed-8367-05dac86b97af,190,,"[70.8, 10.2]",3754058,3,,,,,1.7565982,,Left Foot,,,,"[68.3, 23.5]",Ground Pass,,13.532923,,,Dan Gosling,3343.0,,,,,Recovery,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,9,AFC Bournemouth,28,"['12576fb8-8228-4c01-8ca0-101ed72dbe62', 'a79df9ab-d509-4b0a-b3ec-eb91fa376f4c']",50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:50.985,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.703073,,,,,,,,,,,,,,,,78fbaf65-d70d-4e47-a82d-3107ede8f142,192,,"[68.3, 23.5]",3754058,3,,,,,-2.5324292,,Right Foot,,,,"[55.4, 14.5]",Ground Pass,,15.729272,,,Steve Cook,3341.0,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,9,AFC Bournemouth,28,['a5416e9e-b302-42c9-95a6-e25cf81c3200'],51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:51.635,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.208406,,,,,,,,,,,,,,,,129231b7-fe70-4df4-aa19-d02fe7afc223,195,,"[52.9, 19.2]",3754058,3,,,,,1.5031033,,Right Foot,,,,"[55.7, 60.5]",Ground Pass,,41.394806,,,Adam Smith,6409.0,,True,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,9,AFC Bournemouth,28,['982effdb-3fcd-4abe-9667-c8e178ee62ce'],54,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:54.863,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.720665,,,,,,,,,,,,,,,,802434f6-71ca-4aee-b437-950ddfc3c021,198,,"[55.7, 47.7]",3754058,3,,,,,3.0810606,,Right Foot,,,,"[39.2, 48.7]",Ground Pass,,16.530275,,,Simon Francis,3608.0,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,9,AFC Bournemouth,28,['44b8ea36-8e45-435a-a98e-a1cb7bacfe56'],58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:58.857,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.969939,,,,,,,,,,,,,,,,cfaf27f4-a09c-4d1a-858c-4f45ae1e29ac,202,,"[34.9, 45.7]",3754058,4,,,,,-0.5485494,,Left Foot,,,,"[47.5, 38.0]",Ground Pass,,14.766516,,,Andrew Surman,3344.0,,,,,,1,Regular Play,Simon Francis,3608.0,Right Center Back,9,AFC Bournemouth,28,['2617e1c6-73ce-478c-b517-2eaa6294d09d'],2,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:02.109,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.550436,,,,,,,,,,,,,,,,fbd426db-1562-46a5-8dc3-2a56aabbe0a9,204,,"[47.5, 38.0]",3754058,4,,,,,-2.536048,,Left Foot,,,,"[30.6, 26.3]",Low Pass,,20.554804,,,Steve Cook,3341.0,,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,9,AFC Bournemouth,28,['be26b5fb-1ebe-4ea8-ab0d-f5cf705ba79c'],3,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:03.079,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.749096,,,,,,,,,,,,,,,,f20f7226-ca57-465c-acbb-e8f0b4789a9a,207,,"[27.2, 28.2]",3754058,4,,,,,1.4004878,,Right Foot,,,,"[32.6, 59.6]",Low Pass,,31.860949,,,Simon Francis,3608.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,9,AFC Bournemouth,28,['836170b1-8c89-484f-bc1e-69722033c095'],8,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:08.731,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.952596,,,,,,,,,,,,,,,,db01668c-0494-4ccd-b78a-e0e4d8e17e76,210,,"[43.0, 65.8]",3754058,4,,,,,-0.4043114,,Right Foot,,,,"[63.8, 56.9]",Ground Pass,,22.624102,,,Dan Gosling,3343.0,,,,,,1,Regular Play,Simon Francis,3608.0,Right Center Back,9,AFC Bournemouth,28,['9d667c2e-cead-4a01-8b56-6226560f1d3e'],12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:12.642,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.503385,,,,,,,,,,,,,,,,8d8230a4-f26c-4e94-8357-a8c4138bb12e,214,,"[62.5, 61.1]",3754058,4,,,,,1.9205769,,Right Foot,,,,"[56.7, 77.0]",Ground Pass,,16.924833,,,Adam Smith,6409.0,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,9,AFC Bournemouth,28,"['2e792b27-d62a-4512-9977-3c059daee035', '66da01c8-5e75-427f-b1e8-8ac084b71ee2']",14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:14.631,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.060949,,,,,,,,,,,,,,,,7be6ebb0-8638-4c89-b92a-da3e9219eef0,217,,"[56.3, 73.5]",3754058,4,,,,,-1.487655,,Right Foot,,,,"[57.4, 60.3]",Ground Pass,,13.245754,,,Andrew Surman,3344.0,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,9,AFC Bournemouth,28,['c567fdf8-9146-4e36-8275-1f5906070e4e'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:16.844,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.221895,,,,,,,,,,,,,,,,ab2aac8d-dcc9-48db-92a5-0034978138ad,220,,"[63.8, 60.1]",3754058,4,,,,,0.064968675,b2bae775-5dd8-45bf-9b84-191c7849f707,Left Foot,,,,"[105.3, 62.8]",High Pass,,41.587738,,,Joshua King,3346.0,True,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,9,AFC Bournemouth,28,['10aa06bc-e169-4380-afd9-4b8f839bde29'],19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:19.180,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.062435,,,,,,,,,,,,,,,,2f7bb5a3-db57-48e1-bc47-a966e8fc5120,229,,"[108.7, 80.0]",3754058,4,,,,,-1.5946014,,,,,,"[108.5, 71.6]",Low Pass,,8.402381,,,Dan Gosling,3343.0,,,,,Throw-in,1,From Throw In,Adam Smith,6409.0,Right Back,10,AFC Bournemouth,28,['ac68a982-fa71-464b-a77a-14c3d0c27bff'],45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:45.334,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.000955,,,,,,,,,,,,,,,,50f98af6-7f5d-442c-b4e7-bf4b11997b25,233,,"[115.5, 68.0]",3754058,4,,,,,-1.9000655,,Right Foot,True,True,,"[108.7, 48.1]",Ground Pass,,21.029741,Incomplete,,Joshua King,3346.0,,,,,,1,From Throw In,Dan Gosling,3343.0,Right Center Midfield,10,AFC Bournemouth,28,"['94c96df6-ff51-4381-ac4f-971bbe37975a', 'c69a47e0-d475-40c9-88e5-9ddcb340db52', 'd10eec24-2b06-45ce-aba8-7becd8df0a91']",48,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:48.954,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.104957,,,,,,,,,,,,,,,,c69a47e0-d475-40c9-88e5-9ddcb340db52,235,,"[11.4, 32.0]",3754058,4,,,,,-0.8141672,,Left Foot,,,,"[24.9, 17.7]",Low Pass,,19.665707,,,José Leonardo Ulloa,3671.0,,,,,Recovery,1,From Throw In,N''Golo Kanté,3961.0,Left Defensive Midfield,10,AFC Bournemouth,28,"['50f98af6-7f5d-442c-b4e7-bf4b11997b25', '7cee1dee-6c9f-45a7-affa-a88bdfa12618']",49,,,,,,,,,,,,,,,,,Leicester City,22,00:04:49.955,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.670261,,,,,,,,,,,,,,,,749e446a-e1d3-44a3-844a-42ef590546c0,251,,"[0.3, 14.5]",3754058,4,,,,,-0.9773193,,Right Foot,,,,"[8.8, 1.9]",Ground Pass,,15.199013,,,Christian Fuchs,3812.0,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,10,AFC Bournemouth,28,['fecb8b23-acdb-45e9-a2a3-294b6d404dfc'],59,,,,,,,,,,,,,,,,,Leicester City,22,00:04:59.754,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.328693,,,,,,,,,,,,,,,,151dc4ba-57a6-4145-866e-9a81a48a08fe,255,,"[12.9, 0.6]",3754058,5,,,,,0.22815509,,Left Foot,,,,"[45.2, 8.1]",High Pass,,33.159313,Incomplete,,Jamie Vardy,10960.0,,,,,,1,From Throw In,Christian Fuchs,3812.0,Left Back,10,AFC Bournemouth,28,"['32b10928-3710-4552-9928-cf23105c70b1', '3b61c69d-f813-499f-bc44-12caa190e50e', 'ce12d235-a7e3-4a5a-970c-c58a326c6cb9']",1,,,,,,,,,,,,,,,,,Leicester City,22,00:05:01.653,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,True,,,,,,1.431814,,,,,,,,,,,,,,,,3b61c69d-f813-499f-bc44-12caa190e50e,257,,"[74.9, 72.0]",3754058,5,,,,,-1.0338856,,Head,,,,"[82.4, 59.4]",High Pass,,14.663219,,,Harry Arter,3304.0,,,,,Interception,1,From Throw In,Simon Francis,3608.0,Right Center Back,10,AFC Bournemouth,28,"['151dc4ba-57a6-4145-866e-9a81a48a08fe', 'fe0ce4cd-67ee-48f3-a159-446c1fa5cd27']",3,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:03.981,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.742848,,,,,,,,,,,,,,,,4eda6319-022c-4ec4-a4f0-2b189132d251,259,,"[82.4, 59.4]",3754058,5,,,,,-3.0239942,,Right Foot,,,,"[58.7, 56.6]",Ground Pass,,23.864828,,,Steve Cook,3341.0,,,,,,1,From Throw In,Harry Arter,3304.0,Left Center Midfield,10,AFC Bournemouth,28,['8d827245-25da-4e87-9860-6075d02bc673'],5,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:05.413,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.127546,,,,,,,,,,,,,,,,2012a1ca-9372-43eb-ab97-d72e6acd9ae9,262,,"[58.7, 56.6]",3754058,5,,,,,-1.4120136,,Right Foot,,,,"[63.6, 26.0]",Ground Pass,,30.989838,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,10,AFC Bournemouth,28,['41e4b76a-c2cc-4c5e-891d-1f3d2c4f6f31'],7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:07.196,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.892613,,,,,,,,,,,,,,,,8e8964cb-303c-47de-b2fb-bbda848f1d0b,265,,"[66.1, 13.6]",3754058,5,,,,,-0.38718408,,Left Foot,,,,"[76.4, 9.4]",Ground Pass,,11.123399,,,Junior Stanislas,3463.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,10,AFC Bournemouth,28,['2d02f587-eef1-4334-b524-fcb5540c92c4'],12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:12.431,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.476605,,,,,,,,,,,,,,,,92e264fd-042e-4ec0-ad51-4e4b0b5a520e,268,,"[71.9, 11.1]",3754058,5,,,,,2.4152656,,Right Foot,,,,"[52.2, 28.6]",Ground Pass,,26.350332,,,Steve Cook,3341.0,,,,,,1,From Throw In,Junior Stanislas,3463.0,Left Midfield,10,AFC Bournemouth,28,['33c50c1a-140f-4e35-99d6-a6e084ffa0ea'],14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:14.642,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.250987,,,,,,,,,,,,,,,,bd60cd3c-e845-4d9b-81d2-44c4c03f8551,271,,"[52.0, 32.5]",3754058,5,,,,,0.81132245,,Right Foot,,,,"[95.2, 78.0]",High Pass,,62.741455,,,Matt Ritchie,3049.0,,True,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,10,AFC Bournemouth,28,['f1848b35-bc35-4ac6-954a-a84c5aba9148'],17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:17.763,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.349331,,,,,,,,,,,,,,,,5baafd22-3378-4cac-8741-7106e10b3048,279,,"[81.8, 45.7]",3754058,5,,,,,-0.03602045,,Left Foot,,,,"[92.9, 45.3]",High Pass,,11.107204,,,Joshua King,3346.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,10,AFC Bournemouth,28,"['1aff1921-e5a4-4a2c-ba82-91c3587c6a11', 'ad7b3b65-f4fa-4d7e-8c0f-af13e2378c8c']",24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:24.900,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
